,ORIGIN,DEST,DEP_DEL15,Group,flight_counts
2136,ELP,PHX,0.1558073654390935,2,16
2137,ELP,SAN,0.15508021390374332,2,16
2138,ELP,SAT,0.21923076923076923,3,16
2139,ELP,SEA,0.1977401129943503,2,16
2140,ERI,CLT,0.08375,0,2
2141,ERI,ORD,0.18313253012048192,2,2
2142,ESC,DTW,0.13212435233160622,1,3
2143,ESC,IMT,0.16,2,3
2144,ESC,MSP,0.1103448275862069,1,3
2145,EUG,AZA,0.28125,4,14
2146,EUG,BUR,0.2857142857142857,4,14
2147,EUG,DEN,0.16829745596868884,2,14
2148,EUG,DFW,0.21245421245421245,3,14
2149,EUG,LAS,0.34896810506566606,5,14
2150,EUG,LAX,0.20486815415821502,3,14
2151,EUG,OAK,0.1643646408839779,2,14
2152,EUG,PHX,0.17657657657657658,2,14
2153,EUG,SAN,0.19339622641509435,2,14
2154,EUG,SEA,0.09101040118870728,0,14
2155,EUG,SFO,0.15441176470588236,2,14
2156,EUG,SJC,0.2128205128205128,3,14
2157,EUG,SLC,0.07468354430379746,0,14
2158,EUG,SNA,0.26582278481012656,4,14
2159,EVV,ATL,0.12362030905077263,1,5
2160,EVV,CLT,0.06540284360189573,0,5
2161,EVV,DFW,0.10896130346232179,1,5
2162,EVV,SFB,0.4642857142857143,5,5
2163,EVV,VPS,0.3181818181818182,5,5
2164,EWN,CLT,0.10927717700626068,1,2
2165,EWN,DCA,0.35714285714285715,5,2
2166,EWR,ABQ,0.0,0,94
2167,EWR,ACK,0.19112627986348124,2,94
2168,EWR,ALB,0.15098468271334792,2,94
2169,EWR,ANC,0.5425531914893617,5,94
2170,EWR,ATL,0.21998413957176843,3,94
2171,EWR,AUS,0.24587973273942093,3,94
2172,EWR,AVL,0.09812409812409813,0,94
2173,EWR,AVP,0.19131614654002713,2,94
2174,EWR,BGR,0.1733149931224209,2,94
2175,EWR,BNA,0.27009783071033605,4,94
2176,EWR,BOS,0.23845667299177736,3,94
2177,EWR,BQN,0.5126760563380282,5,94
2178,EWR,BTV,0.18223443223443223,2,94
2179,EWR,BUF,0.21639586410635156,3,94
2180,EWR,BZN,0.21875,3,94
2181,EWR,CHS,0.22007255139056833,3,94
2182,EWR,CLE,0.20911413969335604,3,94
2183,EWR,CLT,0.23097949886104785,3,94
2184,EWR,CMH,0.16563834836260086,2,94
2185,EWR,CVG,0.18783888458559256,2,94
2186,EWR,DCA,0.168833937326796,2,94
2187,EWR,DEN,0.278919553728714,4,94
2188,EWR,DFW,0.2424089068825911,3,94
2189,EWR,DSM,0.11702127659574468,1,94
2190,EWR,DTW,0.18705818379554107,2,94
2191,EWR,EGE,0.26666666666666666,4,94
2192,EWR,EYW,0.11126564673157163,1,94
2193,EWR,FLL,0.28922073463783043,4,94
2194,EWR,GRR,0.1607538802660754,2,94
2195,EWR,GSO,0.14559386973180077,1,94
2196,EWR,GSP,0.171225937183384,2,94
2197,EWR,HDN,0.2916666666666667,4,94
2198,EWR,HHH,0.11682242990654206,1,94
2199,EWR,HNL,0.31208053691275167,5,94
2200,EWR,IAD,0.29699084169210643,4,94
2201,EWR,IAH,0.27322121604139715,4,94
2202,EWR,ILM,0.1902834008097166,2,94
2203,EWR,IND,0.2046285018270402,3,94
2204,EWR,ITH,0.24861111111111112,3,94
2205,EWR,JAC,0.3055555555555556,5,94
2206,EWR,JAX,0.2338104976141786,3,94
2207,EWR,LAS,0.32455603184323334,5,94
2208,EWR,LAX,0.291873697707966,4,94
2209,EWR,MCI,0.28774193548387095,4,94
2210,EWR,MCO,0.2837501636768365,4,94
2211,EWR,MDT,0.20430107526881722,3,94
2212,EWR,MEM,0.2547683923705722,4,94
2213,EWR,MHT,0.1635135135135135,2,94
2214,EWR,MIA,0.2613014392864383,4,94
2215,EWR,MKE,0.19488817891373802,2,94
2216,EWR,MSN,0.29411764705882354,4,94
2217,EWR,MSP,0.21477045908183634,3,94
2218,EWR,MSY,0.263395739186572,4,94
2219,EWR,MTJ,0.375,5,94
2220,EWR,MYR,0.20853080568720378,3,94
2221,EWR,OAK,0.285140562248996,4,94
2222,EWR,OGG,0.23076923076923078,3,94
2223,EWR,OMA,0.3333333333333333,5,94
2224,EWR,ORD,0.25430597771023306,4,94
2225,EWR,ORF,0.20205209155485399,3,94
2226,EWR,PBI,0.26007649308620184,4,94
2227,EWR,PDX,0.32219827586206895,5,94
2228,EWR,PHL,0.19416243654822335,2,94
2229,EWR,PHX,0.23950795947901593,3,94
2230,EWR,PIT,0.1532156368221942,2,94
2231,EWR,PQI,0.2795031055900621,4,94
2232,EWR,PSP,0.25,3,94
2233,EWR,PVD,0.19275929549902152,2,94
2234,EWR,PWM,0.18093249826026445,2,94
2235,EWR,RDU,0.23897911832946636,3,94
2236,EWR,RIC,0.24527252502780866,3,94
2237,EWR,RNO,0.25,3,94
2238,EWR,ROC,0.19785714285714287,2,94
2239,EWR,RSW,0.26582278481012656,4,94
2240,EWR,SAN,0.2857142857142857,4,94
2241,EWR,SAT,0.17466666666666666,2,94
2242,EWR,SAV,0.20534943917169973,3,94
2243,EWR,SBN,0.1,0,94
2244,EWR,SCE,0.2793914246196404,4,94
2245,EWR,SDF,0.14482126489459213,1,94
2246,EWR,SEA,0.30282935455349247,5,94
2247,EWR,SFO,0.3061823104693141,5,94
2248,EWR,SJU,0.3406686415573424,5,94
2249,EWR,SLC,0.31303520456707895,5,94
2250,EWR,SMF,0.3828125,5,94
2251,EWR,SNA,0.21038495971351837,3,94
2252,EWR,SRQ,0.24978317432784042,3,94
2253,EWR,STL,0.22863403944485025,3,94
2254,EWR,STT,0.12363636363636364,1,94
2255,EWR,SYR,0.23106060606060605,3,94
2256,EWR,TPA,0.26603543066585217,4,94
2257,EWR,TVC,0.13186813186813187,1,94
2258,EWR,TYS,0.09420289855072464,0,94
2259,EWR,VPS,0.1111111111111111,1,94
2260,EYW,ATL,0.1649810366624526,2,19
2261,EYW,AVL,0.26785714285714285,4,19
2262,EYW,BNA,0.5384615384615384,5,19
2263,EYW,BOS,0.38333333333333336,5,19
2264,EYW,CLT,0.2222222222222222,3,19
2265,EYW,CVG,0.1891891891891892,2,19
2266,EYW,DCA,0.16,2,19
2267,EYW,DFW,0.2845303867403315,4,19
2268,EYW,EWR,0.19203413940256045,2,19
2269,EYW,IAD,0.28125,4,19
2270,EYW,IAH,0.4189189189189189,5,19
2271,EYW,IND,0.20512820512820512,3,19
2272,EYW,LGA,0.3153526970954357,5,19
2273,EYW,MIA,0.17066666666666666,2,19
2274,EYW,ORD,0.29357798165137616,4,19
2275,EYW,PHL,0.4022038567493113,5,19
2276,EYW,PIE,0.2972972972972973,4,19
2277,EYW,PIT,0.28125,4,19
2278,EYW,SFB,0.2894736842105263,4,19
2279,FAI,ANC,0.12012644889357219,1,4
2280,FAI,MSP,0.16304347826086957,2,4
2281,FAI,ORD,0.16822429906542055,2,4
2282,FAI,SEA,0.17869718309859156,2,4
2283,FAR,AZA,0.17880794701986755,2,11
2284,FAR,BNA,0.2079207920792079,3,11
2285,FAR,DEN,0.19038583175205567,2,11
2286,FAR,DFW,0.18359375,2,11
2287,FAR,LAS,0.2751677852348993,4,11
2288,FAR,MCO,0.3611111111111111,5,11
2289,FAR,MSP,0.1246597713663582,1,11
2290,FAR,ORD,0.18160651920838183,2,11
2291,FAR,PHX,0.27906976744186046,4,11
2292,FAR,PIE,0.12962962962962962,1,11
2293,FAR,SFB,0.22077922077922077,3,11
2294,FAT,DEN,0.19897304236200256,2,11
2295,FAT,DFW,0.2119382964453387,3,11
2296,FAT,LAS,0.2575677110993096,4,11
2297,FAT,LAX,0.06707317073170732,0,11
2298,FAT,ORD,0.3146067415730337,5,11
2299,FAT,PDX,0.10687022900763359,1,11
2300,FAT,PHX,0.17834836918806385,2,11
2301,FAT,SAN,0.09650053022269353,0,11
2302,FAT,SEA,0.11819235225955968,1,11
2303,FAT,SFO,0.16436363636363635,2,11
2304,FAT,SLC,0.06448763250883392,0,11
2305,FAY,ATL,0.12612612612612611,1,3
2306,FAY,CLT,0.14618973561430793,1,3
2307,FAY,DFW,0.22020725388601037,3,3
2308,FCA,AZA,0.36619718309859156,5,14
2309,FCA,DEN,0.17718940936863545,2,14
2310,FCA,DFW,0.2375,3,14
2311,FCA,IAH,0.4090909090909091,5,14
2312,FCA,LAS,0.39473684210526316,5,14
2313,FCA,LAX,0.10852713178294573,1,14
2314,FCA,MSP,0.15695067264573992,2,14
2315,FCA,OAK,0.16666666666666666,2,14
2316,FCA,ORD,0.265993265993266,4,14
2317,FCA,PDX,0.25,3,14
2318,FCA,SAN,0.19444444444444445,2,14
2319,FCA,SEA,0.1343028229255774,1,14
2320,FCA,SFO,0.14655172413793102,1,14
2321,FCA,SLC,0.07603305785123966,0,14
2322,FLG,DFW,0.17592592592592593,2,2
2323,FLG,PHX,0.1079245283018868,1,2
2324,FLL,ABE,0.3300970873786408,5,88
2325,FLL,ACY,0.32887189292543023,5,88
2326,FLL,ALB,0.45135135135135135,5,88
2327,FLL,ATL,0.2954169619655091,4,88
2328,FLL,ATW,0.6268656716417911,5,88
2329,FLL,AUS,0.340752110514198,5,88
2330,FLL,AVL,0.37264150943396224,5,88
2331,FLL,BDL,0.4799301919720768,5,88
2332,FLL,BGR,0.10526315789473684,1,88
2333,FLL,BLV,0.44,5,88
2334,FLL,BNA,0.32717190388170053,5,88
2335,FLL,BOS,0.3588312541037426,5,88
2336,FLL,BQN,0.4342379958246347,5,88
2337,FLL,BUF,0.3715415019762846,5,88
2338,FLL,BWI,0.29925426990618237,4,88
2339,FLL,CAK,0.4634146341463415,5,88
2340,FLL,CHS,0.32436708860759494,5,88
2341,FLL,CID,0.25,3,88
2342,FLL,CLE,0.3547854785478548,5,88
2343,FLL,CLT,0.2467289719626168,3,88
2344,FLL,CMH,0.2757605495583906,4,88
2345,FLL,CVG,0.24773413897280966,3,88
2346,FLL,DAL,0.29235537190082644,4,88
2347,FLL,DCA,0.327217125382263,5,88
2348,FLL,DEN,0.28344298245614036,4,88
2349,FLL,DFW,0.29854368932038833,4,88
2350,FLL,DSM,0.44680851063829785,5,88
2351,FLL,DTW,0.21906287545054065,3,88
2352,FLL,EWR,0.31442324222107615,5,88
2353,FLL,FNT,0.20833333333333334,3,88
2354,FLL,FSD,0.2653061224489796,4,88
2355,FLL,GRR,0.4927536231884058,5,88
2356,FLL,GSP,0.34523809523809523,5,88
2357,FLL,HDN,0.09090909090909091,0,88
2358,FLL,HOU,0.29947460595446584,4,88
2359,FLL,HPN,0.335678391959799,5,88
2360,FLL,IAD,0.13286713286713286,1,88
2361,FLL,IAH,0.2816845450933651,4,88
2362,FLL,IND,0.36745689655172414,5,88
2363,FLL,ISP,0.3764705882352941,5,88
2364,FLL,JAX,0.3982608695652174,5,88
2365,FLL,JFK,0.37509104151493083,5,88
2366,FLL,LAS,0.4560229445506692,5,88
2367,FLL,LAX,0.3147007042253521,5,88
2368,FLL,LBE,0.1,0,88
2369,FLL,LCK,0.2553191489361702,4,88
2370,FLL,LEX,0.4166666666666667,5,88
2371,FLL,LGA,0.34347224965435513,5,88
2372,FLL,MCI,0.3640256959314775,5,88
2373,FLL,MCO,0.40186915887850466,5,88
2374,FLL,MDT,0.6,5,88
2375,FLL,MDW,0.2871900826446281,4,88
2376,FLL,MEM,0.23776223776223776,3,88
2377,FLL,MKE,0.38666666666666666,5,88
2378,FLL,MSP,0.19040902679830748,2,88
2379,FLL,MSY,0.28379136287156476,4,88
2380,FLL,MYR,0.288265306122449,4,88
2381,FLL,ORD,0.2797101449275362,4,88
2382,FLL,ORF,0.44171779141104295,5,88
2383,FLL,ORH,0.3333333333333333,5,88
2384,FLL,PBG,0.1925925925925926,2,88
2385,FLL,PDX,0.3333333333333333,5,88
2386,FLL,PHL,0.31365998515219007,5,88
2387,FLL,PHX,0.40652173913043477,5,88
2388,FLL,PIA,0.25,3,88
2389,FLL,PIE,1.0,5,88
2390,FLL,PIT,0.3818737270875764,5,88
2391,FLL,PNS,0.344,5,88
2392,FLL,PVD,0.37896825396825395,5,88
2393,FLL,RDU,0.40905971173644473,5,88
2394,FLL,RIC,0.4362934362934363,5,88
2395,FLL,SAN,0.32914046121593293,5,88
2396,FLL,SAT,0.39114391143911437,5,88
2397,FLL,SDF,0.25217391304347825,4,88
2398,FLL,SEA,0.31419624217118997,5,88
2399,FLL,SFO,0.2598491198658843,4,88
2400,FLL,SJU,0.3850415512465374,5,88
2401,FLL,SLC,0.21685082872928177,3,88
2402,FLL,STL,0.34579439252336447,5,88
2403,FLL,STT,0.3248730964467005,5,88
2404,FLL,STX,0.351123595505618,5,88
2405,FLL,SWF,0.48333333333333334,5,88
2406,FLL,SYR,0.36363636363636365,5,88
2407,FLL,TPA,0.3269736842105263,5,88
2408,FLL,TTN,0.4340659340659341,5,88
2409,FLL,TYS,0.43202416918429004,5,88
2410,FLL,USA,0.34051724137931033,5,88
2411,FLL,XNA,0.4098360655737705,5,88
2412,FLO,CLT,0.09622886866059818,0,1
2413,FNT,AZA,0.10909090909090909,1,11
2414,FNT,BNA,0.21428571428571427,3,11
2415,FNT,FLL,0.375,5,11
2416,FNT,JAX,0.2608695652173913,4,11
2417,FNT,LAS,0.10810810810810811,1,11
2418,FNT,ORD,0.1806375442739079,2,11
2419,FNT,PGD,0.2323943661971831,3,11
2420,FNT,PIE,0.19678714859437751,2,11
2421,FNT,SAV,0.16666666666666666,2,11
2422,FNT,SFB,0.18846153846153846,2,11
2423,FNT,SRQ,0.1864406779661017,2,11
2424,FOD,MCW,0.13975155279503104,1,2
2425,FOD,ORD,0.17041800643086816,2,2
2426,FSD,ATL,0.2047244094488189,3,18
2427,FSD,AUS,0.1774193548387097,2,18
2428,FSD,AZA,0.2161290322580645,3,18
2429,FSD,BNA,0.21025641025641026,3,18
2430,FSD,CLT,0.16666666666666666,2,18
2431,FSD,DEN,0.14954486345903772,1,18
2432,FSD,DFW,0.24398625429553264,3,18
2433,FSD,FLL,0.32653061224489793,5,18
2434,FSD,LAS,0.3492063492063492,5,18
2435,FSD,LAX,0.7,5,18
2436,FSD,MSP,0.136741214057508,1,18
2437,FSD,ORD,0.17410281280310377,2,18
2438,FSD,PGD,0.17073170731707318,2,18
2439,FSD,PHX,0.17708333333333334,2,18
2440,FSD,PIE,0.325,5,18
2441,FSD,SAN,0.20833333333333334,3,18
2442,FSD,SFB,0.3645833333333333,5,18
2443,FSD,SNA,0.125,1,18
2444,FSM,DFW,0.1495246326707001,1,1
2445,FWA,ATL,0.16293929712460065,2,13
2446,FWA,AZA,0.3625,5,13
2447,FWA,CLT,0.12445604873803308,1,13
2448,FWA,DFW,0.1414441147378833,1,13
2449,FWA,LAS,0.35714285714285715,5,13
2450,FWA,MSP,0.16195372750642673,2,13
2451,FWA,MYR,0.16666666666666666,2,13
2452,FWA,ORD,0.22330570453437348,3,13
2453,FWA,PGD,0.3170731707317073,5,13
2454,FWA,PHL,0.10900473933649289,1,13
2455,FWA,PIE,0.2972972972972973,4,13
2456,FWA,SFB,0.36879432624113473,5,13
2457,FWA,SRQ,0.17525773195876287,2,13
2458,GCC,DEN,0.12518853695324283,1,1
2459,GCK,DFW,0.13756613756613756,1,1
2460,GEG,ATL,0.17970401691331925,2,21
2461,GEG,AZA,0.3153153153153153,5,21
2462,GEG,BOI,0.09827586206896552,0,21
2463,GEG,DEN,0.19470793809286072,2,21
2464,GEG,DFW,0.18608695652173912,2,21
2465,GEG,LAS,0.2566995768688293,4,21
2466,GEG,LAX,0.10843373493975904,1,21
2467,GEG,MKE,0.0,0,21
2468,GEG,MSP,0.17200474495848161,2,21
2469,GEG,OAK,0.22431259044862517,3,21
2470,GEG,ORD,0.1348314606741573,1,21
2471,GEG,PAE,0.42105263157894735,5,21
2472,GEG,PDX,0.10847701149425287,1,21
2473,GEG,PHX,0.20965971459934138,3,21
2474,GEG,SAN,0.08638743455497382,0,21
2475,GEG,SEA,0.12357787367595136,1,21
2476,GEG,SFO,0.18911174785100288,2,21
2477,GEG,SJC,0.17543859649122806,2,21
2478,GEG,SLC,0.14369973190348526,1,21
2479,GEG,SMF,0.18972895863052783,2,21
2480,GEG,SNA,0.640625,5,21
2481,GFK,AZA,0.2857142857142857,4,4
2482,GFK,LAS,0.3125,5,4
2483,GFK,MSP,0.10850694444444445,1,4
2484,GFK,SFB,0.35714285714285715,5,4
2485,GGG,DFW,0.13368283093053734,1,1
2486,GJT,AZA,0.19230769230769232,2,7
2487,GJT,DEN,0.20368364030335862,3,7
2488,GJT,DFW,0.1438474870017331,1,7
2489,GJT,LAS,0.3963963963963964,5,7
2490,GJT,LAX,0.36363636363636365,5,7
2491,GJT,PHX,0.14298808432630614,1,7
2492,GJT,VEL,0.5,5,7
2493,GNV,ATL,0.15224719101123596,2,6
2494,GNV,BNA,0.0,0,6
2495,GNV,CLL,0.0,0,6
2496,GNV,CLT,0.15694164989939638,2,6
2497,GNV,DFW,0.263681592039801,4,6
2498,GNV,MIA,0.0896358543417367,0,6
2499,GPT,ATL,0.08584686774941995,0,5
2500,GPT,CLT,0.08045977011494253,0,5
2501,GPT,DFW,0.1488277268093782,1,5
2502,GPT,IAH,0.10736196319018405,1,5
2503,GPT,SFB,0.5,5,5
2504,GRB,ATL,0.12144702842377261,1,7
2505,GRB,DEN,0.16666666666666666,2,7
2506,GRB,DFW,0.5,5,7
2507,GRB,DTW,0.10144927536231885,1,7
2508,GRB,MCO,0.2982456140350877,4,7
2509,GRB,MSP,0.08524289642529789,0,7
2510,GRB,ORD,0.1640457469621158,2,7
2511,GRI,AZA,0.3684210526315789,5,3
2512,GRI,DFW,0.21100917431192662,3,3
2513,GRI,LAS,0.36752136752136755,5,3
2514,GRK,DFW,0.1747835497835498,2,1
2515,GRR,ATL,0.12350035285815103,1,33
2516,GRR,AUS,0.16666666666666666,2,33
2517,GRR,AZA,0.10945273631840796,1,33
2518,GRR,BNA,0.1875,2,33
2519,GRR,BOS,0.10588235294117647,1,33
2520,GRR,BWI,0.22195121951219512,3,33
2521,GRR,CLT,0.2053763440860215,3,33
2522,GRR,DCA,0.12995896032831739,1,33
2523,GRR,DEN,0.22257806244995998,3,33
2524,GRR,DFW,0.2346014492753623,3,33
2525,GRR,DTW,0.10365058670143416,1,33
2526,GRR,EWR,0.10777777777777778,1,33
2527,GRR,FLL,0.37681159420289856,5,33
2528,GRR,IAH,0.13978494623655913,1,33
2529,GRR,LAS,0.17452830188679244,2,33
2530,GRR,LAX,0.17391304347826086,2,33
2531,GRR,LGA,0.08220720720720721,0,33
2532,GRR,MCO,0.3491686460807601,5,33
2533,GRR,MDW,0.17555147058823528,2,33
2534,GRR,MIA,0.04878048780487805,0,33
2535,GRR,MSP,0.1266527487821851,1,33
2536,GRR,ORD,0.15980331899200984,2,33
2537,GRR,PDX,0.08064516129032258,0,33
2538,GRR,PGD,0.19741100323624594,2,33
2539,GRR,PHL,0.14233576642335766,1,33
2540,GRR,PHX,0.22485207100591717,3,33
2541,GRR,PIE,0.1976401179941003,2,33
2542,GRR,RSW,0.14285714285714285,1,33
2543,GRR,SAV,0.14893617021276595,1,33
2544,GRR,SFB,0.18598382749326145,2,33
2545,GRR,SRQ,0.2013888888888889,3,33
2546,GRR,TPA,0.3522727272727273,5,33
2547,GRR,VPS,0.22535211267605634,3,33
2548,GSO,ATL,0.10705496308449548,1,13
2549,GSO,CLT,0.14267938614682704,1,13
2550,GSO,DCA,0.10642377756471716,1,13
2551,GSO,DEN,0.09523809523809523,0,13
2552,GSO,DFW,0.211340206185567,3,13
2553,GSO,DTW,0.13736263736263737,1,13
2554,GSO,EWR,0.1065651760228354,1,13
2555,GSO,LGA,0.11986628462273162,1,13
2556,GSO,MIA,0.06582278481012659,0,13
2557,GSO,ORD,0.15128205128205127,2,13
2558,GSO,PHL,0.1100811123986095,1,13
2559,GSO,PIE,0.25892857142857145,4,13
2560,GSO,SFB,0.5,5,13
2561,GSP,ATL,0.11503347534996956,1,18
2562,GSP,BWI,0.14536340852130325,1,18
2563,GSP,CLT,0.15996908809891808,2,18
2564,GSP,DCA,0.12165898617511521,1,18
2565,GSP,DEN,0.11658031088082901,1,18
2566,GSP,DFW,0.21889952153110048,3,18
2567,GSP,DTW,0.07599309153713299,0,18
2568,GSP,EWR,0.11411411411411411,1,18
2569,GSP,FLL,0.4578313253012048,5,18
2570,GSP,HOU,0.16901408450704225,2,18
2571,GSP,IAH,0.10230179028132992,1,18
2572,GSP,LGA,0.12331838565022421,1,18
2573,GSP,MIA,0.07692307692307693,0,18
2574,GSP,ORD,0.1499302649930265,1,18
2575,GSP,PHL,0.10012360939431397,1,18
2576,GSP,PIE,0.23728813559322035,3,18
2577,GSP,SBN,0.25,3,18
2578,GSP,SFB,0.3394495412844037,5,18
2579,GST,JNU,0.09333333333333334,0,1
2580,GTF,AZA,0.30666666666666664,5,7
2581,GTF,DEN,0.16925064599483206,2,7
2582,GTF,LAS,0.3418803418803419,5,7
2583,GTF,MSP,0.0528169014084507,0,7
2584,GTF,ORD,0.21428571428571427,3,7
2585,GTF,SEA,0.1683673469387755,2,7
2586,GTF,SLC,0.045829514207149404,0,7
2587,GTR,ATL,0.08950276243093923,0,1
2588,GUC,DEN,0.15630252100840336,2,3
2589,GUC,DFW,0.3813559322033898,5,3
2590,GUC,IAH,0.2916666666666667,4,3
2591,GUM,HNL,0.15324675324675324,2,2
2592,GUM,SPN,0.05301204819277108,0,2
2593,HDN,ATL,0.20388349514563106,3,16
2594,HDN,BNA,0.3125,5,16
2595,HDN,BOS,0.43333333333333335,5,16
2596,HDN,DAL,0.20833333333333334,3,16
2597,HDN,DEN,0.22137887413029728,3,16
2598,HDN,DFW,0.20618556701030927,3,16
2599,HDN,EWR,0.5217391304347826,5,16
2600,HDN,FLL,0.22727272727272727,3,16
2601,HDN,IAD,0.21428571428571427,3,16
2602,HDN,IAH,0.23622047244094488,3,16
2603,HDN,LAX,0.22580645161290322,3,16
2604,HDN,MSP,0.26666666666666666,4,16
2605,HDN,ORD,0.26732673267326734,4,16
2606,HDN,SAN,0.24390243902439024,3,16
2607,HDN,SEA,0.3953488372093023,5,16
2608,HDN,SFO,0.2857142857142857,4,16
2609,HGR,MYR,0.4482758620689655,5,3
2610,HGR,PIE,0.2839506172839506,4,3
2611,HGR,SFB,0.35344827586206895,5,3
2612,HHH,ATL,0.10196078431372549,1,9
2613,HHH,BOS,0.5454545454545454,5,9
2614,HHH,CLT,0.2035490605427975,3,9
2615,HHH,DCA,0.09278350515463918,0,9
2616,HHH,DFW,0.5333333333333333,5,9
2617,HHH,EWR,0.22115384615384615,3,9
2618,HHH,LGA,0.236,3,9
2619,HHH,ORD,0.5757575757575758,5,9
2620,HHH,PHL,0.2222222222222222,3,9
2621,HIB,INL,0.15267175572519084,2,2
2622,HIB,MSP,0.07590759075907591,0,2
2623,HLN,DEN,0.13321492007104796,1,3
2624,HLN,SEA,0.11825192802056556,1,3
2625,HLN,SLC,0.043478260869565216,0,3
2626,HNL,ANC,0.3111111111111111,5,34
2627,HNL,ATL,0.24296675191815856,3,34
2628,HNL,AUS,0.18579234972677597,2,34
2629,HNL,BOS,0.453781512605042,5,34
2630,HNL,DEN,0.2046783625730994,3,34
2631,HNL,DFW,0.08753709198813056,0,34
2632,HNL,DTW,0.35443037974683544,5,34
2633,HNL,EWR,0.2895622895622896,4,34
2634,HNL,GUM,0.3289817232375979,5,34
2635,HNL,IAD,0.23076923076923078,3,34
2636,HNL,IAH,0.15736040609137056,2,34
2637,HNL,ITO,0.20424251110792604,3,34
2638,HNL,JFK,0.32,5,34
2639,HNL,KOA,0.17473367299675777,2,34
2640,HNL,LAS,0.20518867924528303,3,34
2641,HNL,LAX,0.20101115760111576,3,34
2642,HNL,LGB,0.3381201044386423,5,34
2643,HNL,LIH,0.18665633989820757,2,34
2644,HNL,MSP,0.14882506527415143,1,34
2645,HNL,OAK,0.2235494880546075,3,34
2646,HNL,OGG,0.17644006227296316,2,34
2647,HNL,ONT,0.42748091603053434,5,34
2648,HNL,ORD,0.10432569974554708,1,34
2649,HNL,PAE,0.14285714285714285,1,34
2650,HNL,PDX,0.4468864468864469,5,34
2651,HNL,PHX,0.15255423372988103,2,34
2652,HNL,PPG,0.291044776119403,4,34
2653,HNL,SAN,0.25285895806861497,4,34
2654,HNL,SEA,0.25697140840098837,4,34
2655,HNL,SFO,0.22402957486136785,3,34
2656,HNL,SJC,0.24266144814090018,3,34
2657,HNL,SLC,0.10485933503836317,1,34
2658,HNL,SMF,0.4012658227848101,5,34
2659,HNL,SNA,0.058823529411764705,0,34
2660,HOB,DEN,0.0851063829787234,0,2
2661,HOB,IAH,0.1432225063938619,1,2
2662,HOU,ABQ,0.21920668058455114,3,69
2663,HOU,AMA,0.2,2,69
2664,HOU,ATL,0.19412316348859018,2,69
2665,HOU,AUS,0.21841541755888652,3,69
2666,HOU,AVL,0.22340425531914893,3,69
2667,HOU,AZA,0.25,3,69
2668,HOU,BHM,0.29790419161676646,4,69
2669,HOU,BNA,0.2090457804743519,3,69
2670,HOU,BOS,0.5,5,69
2671,HOU,BUR,0.3181818181818182,5,69
2672,HOU,BWI,0.21423330887747616,3,69
2673,HOU,CHS,0.2235294117647059,3,69
2674,HOU,CLT,0.25,3,69
2675,HOU,CMH,0.2924281984334204,4,69
2676,HOU,COS,0.35294117647058826,5,69
2677,HOU,CRP,0.21946022727272727,3,69
2678,HOU,DAL,0.1881918819188192,2,69
2679,HOU,DCA,0.17262969588550983,2,69
2680,HOU,DEN,0.2288488210818308,3,69
2681,HOU,DFW,0.19973603167619886,2,69
2682,HOU,DSM,0.3902439024390244,5,69
2683,HOU,ECP,0.20506912442396313,3,69
2684,HOU,ELP,0.25244444444444447,4,69
2685,HOU,FLL,0.22203098106712565,3,69
2686,HOU,GSP,0.16901408450704225,2,69
2687,HOU,HRL,0.28815879534565364,4,69
2688,HOU,IND,0.22065727699530516,3,69
2689,HOU,JAN,0.23125564588979222,3,69
2690,HOU,JAX,0.2892561983471074,4,69
2691,HOU,LAS,0.2531934306569343,4,69
2692,HOU,LAX,0.28335949764521196,4,69
2693,HOU,LBB,0.20588235294117646,3,69
2694,HOU,LEX,0.35,5,69
2695,HOU,LGA,0.2532588454376164,4,69
2696,HOU,LGB,0.17914831130690162,2,69
2697,HOU,MAF,0.19440242057488655,2,69
2698,HOU,MCI,0.2357373519913886,3,69
2699,HOU,MCO,0.24328147100424327,3,69
2700,HOU,MDW,0.23218997361477572,3,69
2701,HOU,MEM,0.33109619686800895,5,69
2702,HOU,MIA,0.26790697674418606,4,69
2703,HOU,MSY,0.2186006084311169,3,69
2704,HOU,OAK,0.2874743326488706,4,69
2705,HOU,OKC,0.23395149786019973,3,69
2706,HOU,OMA,0.17380352644836272,2,69
2707,HOU,ONT,0.16129032258064516,2,69
2708,HOU,PHL,0.26666666666666666,4,69
2709,HOU,PHX,0.23209618400418192,3,69
2710,HOU,PIT,0.16666666666666666,2,69
2711,HOU,PNS,0.26715686274509803,4,69
2712,HOU,PVU,0.47572815533980584,5,69
2713,HOU,RDU,0.29591836734693877,4,69
2714,HOU,RSW,0.38095238095238093,5,69
2715,HOU,SAN,0.2056921086675291,3,69
2716,HOU,SAT,0.24388888888888888,3,69
2717,HOU,SAV,0.20526315789473684,3,69
2718,HOU,SDF,0.27298850574712646,4,69
2719,HOU,SJC,0.1671018276762402,2,69
2720,HOU,SJU,0.27419354838709675,4,69
2721,HOU,SLC,0.1425,1,69
2722,HOU,SMF,0.27314814814814814,4,69
2723,HOU,SNA,0.21323529411764705,3,69
2724,HOU,SRQ,0.21768707482993196,3,69
2725,HOU,STL,0.19801324503311257,2,69
2726,HOU,TPA,0.21919014084507044,3,69
2727,HOU,TUL,0.24528301886792453,3,69
